"dependent.var","numbers","repeat.var","Area","Governorate","Sector","research.question","Indicator","Percent","Percent_groups","Population Reference"
"shltr_pov_vul",0.763358778625954,"strata","Deir al Balah","Deir Al-Balah","Vulnerability","Shelther and Monetary","Shelther and Monetary",76,"70% - 79%","Total Population"
"shltr_pov_vul",0.830645161290323,"strata","Deir al Balah Camp","Deir Al-Balah","Vulnerability","Shelther and Monetary","Shelther and Monetary",83,"80% - 89%","Total Population"
"shltr_pov_vul",0.708955223880597,"strata","Gaza","Gaza","Vulnerability","Shelther and Monetary","Shelther and Monetary",71,"70% - 79%","Total Population"
"shltr_pov_vul",0.798449612403101,"strata","Jabalya","North Gaza","Vulnerability","Shelther and Monetary","Shelther and Monetary",80,"80% - 89%","Total Population"
"shltr_pov_vul",0.75187969924812,"strata","Jabalya Camp","North Gaza","Vulnerability","Shelther and Monetary","Shelther and Monetary",75,"70% - 79%","Total Population"
"shltr_pov_vul",0.714285714285714,"strata","Juhor ad Dik","Gaza","Vulnerability","Shelther and Monetary","Shelther and Monetary",71,"70% - 79%","Total Population"
"shltr_pov_vul",0.778625954198473,"strata","Khan Yunis","Khan Younis","Vulnerability","Shelther and Monetary","Shelther and Monetary",78,"70% - 79%","Total Population"
"shltr_pov_vul",0.88,"strata","Khan Yunis Camp","Khan Younis","Vulnerability","Shelther and Monetary","Shelther and Monetary",88,"80% - 89%","Total Population"
"shltr_pov_vul",0.856,"strata","Khuza'a","Khan Younis","Vulnerability","Shelther and Monetary","Shelther and Monetary",86,"80% - 89%","Total Population"
"shltr_pov_vul",0.546218487394958,"strata","Madinat Ezahra","Gaza","Vulnerability","Shelther and Monetary","Shelther and Monetary",55,"50% - 59%","Total Population"
"shltr_pov_vul",0.834645669291339,"strata","Al Maghazi Camp","Deir Al-Balah","Vulnerability","Shelther and Monetary","Shelther and Monetary",83,"80% - 89%","Total Population"
"shltr_pov_vul",0.775193798449612,"strata","An Nuseirat Camp","Deir Al-Balah","Vulnerability","Shelther and Monetary","Shelther and Monetary",78,"70% - 79%","Total Population"
"shltr_pov_vul",0.843283582089552,"strata","Rafah","Rafah","Vulnerability","Shelther and Monetary","Shelther and Monetary",84,"80% - 89%","Total Population"
"shltr_pov_vul",0.84375,"strata","Rafah Camp","Rafah","Vulnerability","Shelther and Monetary","Shelther and Monetary",84,"80% - 89%","Total Population"
"shltr_pov_vul",0.811023622047244,"strata","Ash Shati' Camp","North Gaza","Vulnerability","Shelther and Monetary","Shelther and Monetary",81,"80% - 89%","Total Population"
"shltr_pov_vul",0.966386554621849,"strata","Umm an Naser","North Gaza","Vulnerability","Shelther and Monetary","Shelther and Monetary",97,"90% - 100%","Total Population"
"shltr_pov_vul",0.789915966386555,"strata","Wadi as Salqa","Deir Al-Balah","Vulnerability","Shelther and Monetary","Shelther and Monetary",79,"70% - 79%","Total Population"
"shltr_vul",0.372093023255814,"strata","Beit Lahiya","North Gaza","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",37,"30% - 39%","Total Population"
"shltr_vul",0.485714285714286,"strata","Al Musaddar","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",49,"40% - 49%","Total Population"
"shltr_vul",0.604651162790698,"strata","Al Qarara","Khan Younis","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",60,"60% - 69%","Total Population"
"shltr_vul",0.752066115702479,"strata","An Naser","Rafah","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",75,"70% - 79%","Total Population"
"shltr_vul",0.582677165354331,"strata","An Nuseirat","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",58,"50% - 59%","Total Population"
"shltr_vul",0.73109243697479,"strata","Shokat as Sufi","Rafah","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",73,"70% - 79%","Total Population"
"shltr_vul",0.534883720930233,"strata","Az Zawayda","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",53,"50% - 59%","Total Population"
"shltr_vul",0.784615384615385,"strata","Bani Suheila","Khan Younis","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",78,"70% - 79%","Total Population"
"shltr_vul",0.503875968992248,"strata","Beit Hanoun","North Gaza","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",50,"50% - 59%","Total Population"
"shltr_vul",0.674418604651163,"strata","An Nuseirat Camp","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",67,"60% - 69%","Total Population"
"shltr_vul",0.65625,"strata","Al Bureij Camp","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",66,"60% - 69%","Total Population"
"shltr_vul",0.442748091603053,"strata","Deir al Balah","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",44,"40% - 49%","Total Population"
"shltr_vul",0.516129032258065,"strata","Deir al Balah Camp","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",52,"50% - 59%","Total Population"
"shltr_vul",0.455223880597015,"strata","Gaza","Gaza","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",46,"40% - 49%","Total Population"
"shltr_vul",0.48062015503876,"strata","Jabalya","North Gaza","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",48,"40% - 49%","Total Population"
"shltr_vul",0.518796992481203,"strata","Jabalya Camp","North Gaza","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",52,"50% - 59%","Total Population"
"shltr_vul",0.321428571428571,"strata","Juhor ad Dik","Gaza","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",32,"30% - 39%","Total Population"
"shltr_vul",0.641221374045801,"strata","Khan Yunis","Khan Younis","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",64,"60% - 69%","Total Population"
"shltr_vul",0.728,"strata","Khan Yunis Camp","Khan Younis","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",73,"70% - 79%","Total Population"
"shltr_vul",0.616,"strata","Khuza'a","Khan Younis","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",62,"60% - 69%","Total Population"
"shltr_vul",0.201680672268908,"strata","Madinat Ezahra","Gaza","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",20,"20% - 29%","Total Population"
"shltr_vul",0.637795275590551,"strata","Al Maghazi Camp","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",64,"60% - 69%","Total Population"
"shltr_vul",0.710743801652893,"strata","'Abasan al Jadida (as Saghira)","Khan Younis","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",71,"70% - 79%","Total Population"
"shltr_vul",0.5078125,"strata","'Abasan al Kabira","Khan Younis","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",51,"50% - 59%","Total Population"
"shltr_vul",0.578125,"strata","Al Bureij","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",58,"50% - 59%","Total Population"
"shltr_vul",0.607142857142857,"strata","Al Fukhkhari","Khan Younis","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",61,"60% - 69%","Total Population"
"shltr_vul",0.603305785123967,"strata","Al Maghazi","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",60,"60% - 69%","Total Population"
"shltr_vul",0.653225806451613,"strata","Al Mughraqa","Gaza","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",65,"60% - 69%","Total Population"
"shltr_vul",0.579831932773109,"strata","Wadi as Salqa","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",58,"50% - 59%","Total Population"
"shltr_vul",0.611940298507463,"strata","Rafah","Rafah","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",61,"60% - 69%","Total Population"
"shltr_vul",0.6640625,"strata","Rafah Camp","Rafah","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",66,"60% - 69%","Total Population"
"shltr_vul",0.574803149606299,"strata","Ash Shati' Camp","North Gaza","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",57,"50% - 59%","Total Population"
"shltr_vul",0.857142857142857,"strata","Umm an Naser","North Gaza","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",86,"80% - 89%","Total Population"
"shltr_wash_vul",0.793388429752066,"strata","'Abasan al Jadida (as Saghira)","Khan Younis","Vulnerability","Shelther and Wash","Shelther and Wash",79,"70% - 79%","Total Population"
"shltr_wash_vul",0.5703125,"strata","'Abasan al Kabira","Khan Younis","Vulnerability","Shelther and Wash","Shelther and Wash",57,"50% - 59%","Total Population"
"shltr_wash_vul",0.6015625,"strata","Al Bureij","Deir Al-Balah","Vulnerability","Shelther and Wash","Shelther and Wash",60,"60% - 69%","Total Population"
"shltr_wash_vul",0.830357142857143,"strata","Al Fukhkhari","Khan Younis","Vulnerability","Shelther and Wash","Shelther and Wash",83,"80% - 89%","Total Population"
"shltr_wash_vul",0.652892561983471,"strata","Al Maghazi","Deir Al-Balah","Vulnerability","Shelther and Wash","Shelther and Wash",65,"60% - 69%","Total Population"
"shltr_wash_vul",0.766129032258065,"strata","Al Mughraqa","Gaza","Vulnerability","Shelther and Wash","Shelther and Wash",77,"70% - 79%","Total Population"
"shltr_wash_vul",0.514285714285714,"strata","Al Musaddar","Deir Al-Balah","Vulnerability","Shelther and Wash","Shelther and Wash",51,"50% - 59%","Total Population"
"shltr_wash_vul",0.837209302325581,"strata","Al Qarara","Khan Younis","Vulnerability","Shelther and Wash","Shelther and Wash",84,"80% - 89%","Total Population"
"shltr_wash_vul",0.776859504132231,"strata","An Naser","Rafah","Vulnerability","Shelther and Wash","Shelther and Wash",78,"70% - 79%","Total Population"
"shltr_wash_vul",0.62992125984252,"strata","An Nuseirat","Deir Al-Balah","Vulnerability","Shelther and Wash","Shelther and Wash",63,"60% - 69%","Total Population"
"shltr_wash_vul",0.815126050420168,"strata","Shokat as Sufi","Rafah","Vulnerability","Shelther and Wash","Shelther and Wash",82,"80% - 89%","Total Population"
"shltr_wash_vul",0.581395348837209,"strata","Az Zawayda","Deir Al-Balah","Vulnerability","Shelther and Wash","Shelther and Wash",58,"50% - 59%","Total Population"
"shltr_wash_vul",0.815384615384615,"strata","Bani Suheila","Khan Younis","Vulnerability","Shelther and Wash","Shelther and Wash",82,"80% - 89%","Total Population"
"shltr_wash_vul",0.635658914728682,"strata","Beit Hanoun","North Gaza","Vulnerability","Shelther and Wash","Shelther and Wash",64,"60% - 69%","Total Population"
"shltr_wash_vul",0.503875968992248,"strata","Beit Lahiya","North Gaza","Vulnerability","Shelther and Wash","Shelther and Wash",50,"50% - 59%","Total Population"
"shltr_wash_vul",0.7109375,"strata","Al Bureij Camp","Deir Al-Balah","Vulnerability","Shelther and Wash","Shelther and Wash",71,"70% - 79%","Total Population"
"shltr_wash_vul",0.465648854961832,"strata","Deir al Balah","Deir Al-Balah","Vulnerability","Shelther and Wash","Shelther and Wash",47,"40% - 49%","Total Population"
"shltr_wash_vul",0.661290322580645,"strata","Deir al Balah Camp","Deir Al-Balah","Vulnerability","Shelther and Wash","Shelther and Wash",66,"60% - 69%","Total Population"
"shltr_wash_vul",0.574626865671642,"strata","Gaza","Gaza","Vulnerability","Shelther and Wash","Shelther and Wash",57,"50% - 59%","Total Population"
