"dependent.var","independent.var.value","numbers","repeat.var","Area","Sector","research.question","Indicator","Percent","Percent_groups","Population Reference"
"wash_pov_vul","Households without disability",0.675764879163971,"hno_strata","Rafah","Vulnerability","Wash and Monetary","Wash and Monetary",68,"60% - 69%","Total Population"
"wash_pov_vul","Households without disability",0.726712203586471,"hno_strata","North Gaza","Vulnerability","Wash and Monetary","Wash and Monetary",73,"70% - 79%","Total Population"
"wash_pov_vul","Households with disability",0.778394426791085,"hno_strata","North Gaza","Vulnerability","Wash and Monetary","Wash and Monetary",78,"70% - 79%","Total Population"
"wash_pov_vul","Male headed households",0.7367916468292,"hno_strata","North Gaza","Vulnerability","Wash and Monetary","Wash and Monetary",74,"70% - 79%","Total Population"
"wash_pov_vul","Female headed households",0.736472766499973,"hno_strata","North Gaza","Vulnerability","Wash and Monetary","Wash and Monetary",74,"70% - 79%","Total Population"
"wash_pov_vul","Non Refugee households",0.718545692461137,"hno_strata","Gaza","Vulnerability","Wash and Monetary","Wash and Monetary",72,"70% - 79%","Total Population"
"wash_pov_vul","All households",0.723447943,"hno_strata","Khan Younis","Vulnerability","Wash and Monetary","Wash and Monetary",72,"70% - 79%","Total Population"
"wash_pov_vul","All households",0.612281235,"hno_strata","Deir Al-Balah","Vulnerability","Wash and Monetary","Wash and Monetary",61,"60% - 69%","Total Population"
"wash_pov_vul","All households",0.628822073,"hno_strata","Gaza","Vulnerability","Wash and Monetary","Wash and Monetary",63,"60% - 69%","Total Population"
"wash_pov_vul","All households",0.682006259,"hno_strata","Rafah","Vulnerability","Wash and Monetary","Wash and Monetary",68,"60% - 69%","Total Population"
"wash_pov_vul","All households",0.736761354,"hno_strata","North Gaza","Vulnerability","Wash and Monetary","Wash and Monetary",74,"70% - 79%","Total Population"
"wash_vul","Non Refugee households",0.328959254986851,"hno_strata","North Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs experiencing WASH vulnerability","% of HHs experiencing WASH vulnerability",33,"30% - 39%","Total Population"
"wash_vul","In Camp Refugee households",0.518796992481203,"hno_strata","North Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs experiencing WASH vulnerability","% of HHs experiencing WASH vulnerability",52,"50% - 59%","Total Population"
"wash_vul","Households without disability",0.255497662009373,"hno_strata","Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs experiencing WASH vulnerability","% of HHs experiencing WASH vulnerability",26,"20% - 29%","Total Population"
"wash_vul","Male headed households",0.143907451529971,"hno_strata","Deir Al-Balah","Water, Sanitation & Hygiene Vulnerability","% of HHs experiencing WASH vulnerability","% of HHs experiencing WASH vulnerability",14,"10% - 19%","Total Population"
"wash_vul","Male headed households",0.397836687277991,"hno_strata","Khan Younis","Water, Sanitation & Hygiene Vulnerability","% of HHs experiencing WASH vulnerability","% of HHs experiencing WASH vulnerability",40,"40% - 49%","Total Population"
"wash_vul","Female headed households",0.278449429836092,"hno_strata","Khan Younis","Water, Sanitation & Hygiene Vulnerability","% of HHs experiencing WASH vulnerability","% of HHs experiencing WASH vulnerability",28,"20% - 29%","Total Population"
"wash_vul","Households with disability",0.175345229817043,"hno_strata","Deir Al-Balah","Water, Sanitation & Hygiene Vulnerability","% of HHs experiencing WASH vulnerability","% of HHs experiencing WASH vulnerability",18,"10% - 19%","Total Population"
"wash_vul","Male headed households",0.394723255316095,"hno_strata","North Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs experiencing WASH vulnerability","% of HHs experiencing WASH vulnerability",39,"30% - 39%","Total Population"
"wash_vul","Female headed households",0.140354354628699,"hno_strata","Deir Al-Balah","Water, Sanitation & Hygiene Vulnerability","% of HHs experiencing WASH vulnerability","% of HHs experiencing WASH vulnerability",14,"10% - 19%","Total Population"
"wash_vul","Non Refugee households",0.158799530662133,"hno_strata","Rafah","Water, Sanitation & Hygiene Vulnerability","% of HHs experiencing WASH vulnerability","% of HHs experiencing WASH vulnerability",16,"10% - 19%","Total Population"
"wash_vul","In Camp Refugee households",0.265625,"hno_strata","Rafah","Water, Sanitation & Hygiene Vulnerability","% of HHs experiencing WASH vulnerability","% of HHs experiencing WASH vulnerability",27,"20% - 29%","Total Population"
"wash_vul","Non Refugee households",0.308299804950157,"hno_strata","Khan Younis","Water, Sanitation & Hygiene Vulnerability","% of HHs experiencing WASH vulnerability","% of HHs experiencing WASH vulnerability",31,"30% - 39%","Total Population"
"wash_vul","Male headed households",0.218564331011651,"hno_strata","Rafah","Water, Sanitation & Hygiene Vulnerability","% of HHs experiencing WASH vulnerability","% of HHs experiencing WASH vulnerability",22,"20% - 29%","Total Population"
"wash_vul","Out-of Camp Refugee households",0.401035500794859,"hno_strata","Khan Younis","Water, Sanitation & Hygiene Vulnerability","% of HHs experiencing WASH vulnerability","% of HHs experiencing WASH vulnerability",40,"40% - 49%","Total Population"
"wash_vul","Male headed households",0.279677626337035,"hno_strata","Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs experiencing WASH vulnerability","% of HHs experiencing WASH vulnerability",28,"20% - 29%","Total Population"
"wash_vul","Out-of Camp Refugee households",0.398260820899788,"hno_strata","North Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs experiencing WASH vulnerability","% of HHs experiencing WASH vulnerability",40,"40% - 49%","Total Population"
"wash_vul","In Camp Refugee households",0.172131147540984,"hno_strata","Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs experiencing WASH vulnerability","% of HHs experiencing WASH vulnerability",17,"10% - 19%","Total Population"
"wash_vul","Female headed households",0.350894064082894,"hno_strata","Rafah","Water, Sanitation & Hygiene Vulnerability","% of HHs experiencing WASH vulnerability","% of HHs experiencing WASH vulnerability",35,"30% - 39%","Total Population"
"wash_vul","Non Refugee households",0.2985498291866,"hno_strata","Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs experiencing WASH vulnerability","% of HHs experiencing WASH vulnerability",30,"30% - 39%","Total Population"
"wash_vul","Female headed households",0.399693428323282,"hno_strata","North Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs experiencing WASH vulnerability","% of HHs experiencing WASH vulnerability",40,"40% - 49%","Total Population"
"wash_vul","Households without disability",0.138412362160618,"hno_strata","Deir Al-Balah","Water, Sanitation & Hygiene Vulnerability","% of HHs experiencing WASH vulnerability","% of HHs experiencing WASH vulnerability",14,"10% - 19%","Total Population"
"wash_vul","Out-of Camp Refugee households",0.236532321388226,"hno_strata","Rafah","Water, Sanitation & Hygiene Vulnerability","% of HHs experiencing WASH vulnerability","% of HHs experiencing WASH vulnerability",24,"20% - 29%","Total Population"
"wash_vul","Households without disability",0.390968601013066,"hno_strata","Khan Younis","Water, Sanitation & Hygiene Vulnerability","% of HHs experiencing WASH vulnerability","% of HHs experiencing WASH vulnerability",39,"30% - 39%","Total Population"
"wash_vul","Households with disability",0.329574363999497,"hno_strata","Khan Younis","Water, Sanitation & Hygiene Vulnerability","% of HHs experiencing WASH vulnerability","% of HHs experiencing WASH vulnerability",33,"30% - 39%","Total Population"
"wash_vul","Households with disability",0.29991790611258,"hno_strata","Rafah","Water, Sanitation & Hygiene Vulnerability","% of HHs experiencing WASH vulnerability","% of HHs experiencing WASH vulnerability",30,"30% - 39%","Total Population"
"wash_vul","Female headed households",0.186068785605164,"hno_strata","Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs experiencing WASH vulnerability","% of HHs experiencing WASH vulnerability",19,"10% - 19%","Total Population"
"wash_vul","All households",0.271690789,"hno_strata","Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs experiencing WASH vulnerability","% of HHs experiencing WASH vulnerability",27,"20% - 29%","Total Population"
"wash_vul","Households with disability",0.375896534478651,"hno_strata","Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs experiencing WASH vulnerability","% of HHs experiencing WASH vulnerability",38,"30% - 39%","Total Population"
"wash_vul","All households",0.395195409,"hno_strata","North Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs experiencing WASH vulnerability","% of HHs experiencing WASH vulnerability",40,"40% - 49%","Total Population"
"wash_vul","Out-of Camp Refugee households",0.259748446384538,"hno_strata","Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs experiencing WASH vulnerability","% of HHs experiencing WASH vulnerability",26,"20% - 29%","Total Population"
"wash_vul","Out-of Camp Refugee households",0.130461159564192,"hno_strata","Deir Al-Balah","Water, Sanitation & Hygiene Vulnerability","% of HHs experiencing WASH vulnerability","% of HHs experiencing WASH vulnerability",13,"10% - 19%","Total Population"
"wash_vul","Households with disability",0.412663651189291,"hno_strata","North Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs experiencing WASH vulnerability","% of HHs experiencing WASH vulnerability",41,"40% - 49%","Total Population"
"wash_vul","All households",0.232424515,"hno_strata","Rafah","Water, Sanitation & Hygiene Vulnerability","% of HHs experiencing WASH vulnerability","% of HHs experiencing WASH vulnerability",23,"20% - 29%","Total Population"
"wash_vul","In Camp Refugee households",0.548387096774194,"hno_strata","Khan Younis","Water, Sanitation & Hygiene Vulnerability","% of HHs experiencing WASH vulnerability","% of HHs experiencing WASH vulnerability",55,"50% - 59%","Total Population"
"wash_vul","Non Refugee households",0.14996926669916,"hno_strata","Deir Al-Balah","Water, Sanitation & Hygiene Vulnerability","% of HHs experiencing WASH vulnerability","% of HHs experiencing WASH vulnerability",15,"10% - 19%","Total Population"
"wash_vul","Households without disability",0.217975599701031,"hno_strata","Rafah","Water, Sanitation & Hygiene Vulnerability","% of HHs experiencing WASH vulnerability","% of HHs experiencing WASH vulnerability",22,"20% - 29%","Total Population"
"wash_vul","All households",0.143350392,"hno_strata","Deir Al-Balah","Water, Sanitation & Hygiene Vulnerability","% of HHs experiencing WASH vulnerability","% of HHs experiencing WASH vulnerability",14,"10% - 19%","Total Population"
"wash_vul","In Camp Refugee households",0.163187570495899,"hno_strata","Deir Al-Balah","Water, Sanitation & Hygiene Vulnerability","% of HHs experiencing WASH vulnerability","% of HHs experiencing WASH vulnerability",16,"10% - 19%","Total Population"
"wash_vul","All households",0.383644973,"hno_strata","Khan Younis","Water, Sanitation & Hygiene Vulnerability","% of HHs experiencing WASH vulnerability","% of HHs experiencing WASH vulnerability",38,"30% - 39%","Total Population"
