"dependent.var","numbers","repeat.var","repeat.var.value","Sector","Indicator","Sub-Indicator","Percent","Percent_groups","Population Reference"
"sp3_ii",0.083333333,"strata","hebron_c","Shelter","% of households reporting risk of eviction by reason","Lack of funds to pay rental costs",8.33,"0% - 9%","HHs reporting risk of eviction"
"sp3_ii",0.2,"strata","jenin_c","Protection","% of households reporting risk of eviction by reason","Lack of funds to pay rental costs",20,"20% - 29%","HHs reporting risk of eviction"
"sp3_ii",0.2,"strata","jenin_c","Shelter","% of households reporting risk of eviction by reason","Lack of funds to pay rental costs",20,"20% - 29%","HHs reporting risk of eviction"
"sp3_ii",0.2,"strata","jenin_c","Protection","% of households reporting risk of eviction by reason","Lack of funds to pay rental costs",20,"20% - 29%","HHs reporting risk of eviction"
"sp3_ii",0.2,"strata","jenin_c","Shelter","% of households reporting risk of eviction by reason","Lack of funds to pay rental costs",20,"20% - 29%","HHs reporting risk of eviction"
"sp3_ii",0,"strata","jericho_c","Protection","% of households reporting risk of eviction by reason","Lack of funds to pay rental costs",0,"0% - 9%","HHs reporting risk of eviction"
"sp3_ii",0,"strata","jericho_c","Shelter","% of households reporting risk of eviction by reason","Lack of funds to pay rental costs",0,"0% - 9%","HHs reporting risk of eviction"
"sp3_ii",0.076923077,"strata","bethlehem_c","Protection","% of households reporting risk of eviction by reason","Lack of funds to pay rental costs",7.69,"0% - 9%","HHs reporting risk of eviction"
"sp3_ii",0.076923077,"strata","bethlehem_c","Shelter","% of households reporting risk of eviction by reason","Lack of funds to pay rental costs",7.69,"0% - 9%","HHs reporting risk of eviction"
"sp3_ii",0.083333333,"strata","hebron_c","Protection","% of households reporting risk of eviction by reason","Lack of funds to pay rental costs",8.33,"0% - 9%","HHs reporting risk of eviction"
"sp3_ii",0.083333333,"strata","hebron_c","Shelter","% of households reporting risk of eviction by reason","Lack of funds to pay rental costs",8.33,"0% - 9%","HHs reporting risk of eviction"
"sp3_ii",0.076923077,"strata","qalqiliya_c","Protection","% of households reporting risk of eviction by reason","Lack of funds to pay rental costs",7.69,"0% - 9%","HHs reporting risk of eviction"
"sp3_ii",0.076923077,"strata","qalqiliya_c","Shelter","% of households reporting risk of eviction by reason","Lack of funds to pay rental costs",7.69,"0% - 9%","HHs reporting risk of eviction"
"sp3_ii",0.038461538,"strata","jerusalem_2_c","Protection","% of households reporting risk of eviction by reason","Lack of funds to pay rental costs",3.85,"0% - 9%","HHs reporting risk of eviction"
"sp3_ii",0.038461538,"strata","jerusalem_2_c","Shelter","% of households reporting risk of eviction by reason","Lack of funds to pay rental costs",3.85,"0% - 9%","HHs reporting risk of eviction"
"sp3_ii",0.125,"strata","nablus_c","Protection","% of households reporting risk of eviction by reason","Lack of funds to pay rental costs",12.5,"10% - 19%","HHs reporting risk of eviction"
"sp3_ii",0.125,"strata","nablus_c","Shelter","% of households reporting risk of eviction by reason","Lack of funds to pay rental costs",12.5,"10% - 19%","HHs reporting risk of eviction"
"sp3_iii",0,"strata","nablus_c","Protection","% of households reporting risk of eviction by reason","Host family no longer able to host our family",0,"0% - 9%","HHs reporting risk of eviction"
"sp3_iii",0,"strata","nablus_c","Shelter","% of households reporting risk of eviction by reason","Host family no longer able to host our family",0,"0% - 9%","HHs reporting risk of eviction"
"sp3_iii",0.038461538,"strata","jerusalem_2_c","Protection","% of households reporting risk of eviction by reason","Host family no longer able to host our family",3.85,"0% - 9%","HHs reporting risk of eviction"
"sp3_iii",0.038461538,"strata","jerusalem_2_c","Shelter","% of households reporting risk of eviction by reason","Host family no longer able to host our family",3.85,"0% - 9%","HHs reporting risk of eviction"
"sp3_iii",0,"strata","salfit_c","Protection","% of households reporting risk of eviction by reason","Host family no longer able to host our family",0,"0% - 9%","HHs reporting risk of eviction"
"sp3_iii",0,"strata","salfit_c","Shelter","% of households reporting risk of eviction by reason","Host family no longer able to host our family",0,"0% - 9%","HHs reporting risk of eviction"
"sp3_iii",0,"strata","tubas_c","Protection","% of households reporting risk of eviction by reason","Host family no longer able to host our family",0,"0% - 9%","HHs reporting risk of eviction"
"sp3_iii",0,"strata","tubas_c","Shelter","% of households reporting risk of eviction by reason","Host family no longer able to host our family",0,"0% - 9%","HHs reporting risk of eviction"
"sp3_iii",NA,"strata","tulkarm_c","Protection","% of households reporting risk of eviction by reason","Host family no longer able to host our family",NA,NA,"HHs reporting risk of eviction"
"sp3_iii",NA,"strata","tulkarm_c","Shelter","% of households reporting risk of eviction by reason","Host family no longer able to host our family",NA,NA,"HHs reporting risk of eviction"
"sp3_iii",0.181818182,"strata","H2","Protection","% of households reporting risk of eviction by reason","Host family no longer able to host our family",18.18,"10% - 19%","HHs reporting risk of eviction"
"sp3_iii",0.181818182,"strata","H2","Shelter","% of households reporting risk of eviction by reason","Host family no longer able to host our family",18.18,"10% - 19%","HHs reporting risk of eviction"
"sp3_iii",0.009009009,"strata","jericho_c","Protection","% of households reporting risk of eviction by reason","Host family no longer able to host our family",0.9,"0% - 9%","HHs reporting risk of eviction"
"sp3_iii",0.009009009,"strata","jericho_c","Shelter","% of households reporting risk of eviction by reason","Host family no longer able to host our family",0.9,"0% - 9%","HHs reporting risk of eviction"
"sp3_iii",0.142857143,"strata","Area_AB","Protection","% of households reporting risk of eviction by reason","Host family no longer able to host our family",14.29,"10% - 19%","HHs reporting risk of eviction"
"sp3_iii",0.142857143,"strata","Area_AB","Shelter","% of households reporting risk of eviction by reason","Host family no longer able to host our family",14.29,"10% - 19%","HHs reporting risk of eviction"
"sp3_iii",0,"strata","qalqiliya_c","Protection","% of households reporting risk of eviction by reason","Host family no longer able to host our family",0,"0% - 9%","HHs reporting risk of eviction"
"sp3_iii",0,"strata","qalqiliya_c","Shelter","% of households reporting risk of eviction by reason","Host family no longer able to host our family",0,"0% - 9%","HHs reporting risk of eviction"
"sp3_iii",0,"strata","ramallah_c","Protection","% of households reporting risk of eviction by reason","Host family no longer able to host our family",0,"0% - 9%","HHs reporting risk of eviction"
"sp3_iii",0,"strata","ramallah_c","Shelter","% of households reporting risk of eviction by reason","Host family no longer able to host our family",0,"0% - 9%","HHs reporting risk of eviction"
"sp3_iii",0,"strata","salfit_c","Protection","% of households reporting risk of eviction by reason","Host family no longer able to host our family",0,"0% - 9%","HHs reporting risk of eviction"
"sp3_iii",0,"strata","salfit_c","Shelter","% of households reporting risk of eviction by reason","Host family no longer able to host our family",0,"0% - 9%","HHs reporting risk of eviction"
"sp3_iii",0,"strata","tubas_c","Protection","% of households reporting risk of eviction by reason","Host family no longer able to host our family",0,"0% - 9%","HHs reporting risk of eviction"
"sp3_iii",0,"strata","tubas_c","Shelter","% of households reporting risk of eviction by reason","Host family no longer able to host our family",0,"0% - 9%","HHs reporting risk of eviction"
"sp3_iii",NA,"strata","tulkarm_c","Protection","% of households reporting risk of eviction by reason","Host family no longer able to host our family",NA,NA,"HHs reporting risk of eviction"
"sp3_iii",NA,"strata","tulkarm_c","Shelter","% of households reporting risk of eviction by reason","Host family no longer able to host our family",NA,NA,"HHs reporting risk of eviction"
"sp3_iii",0.181818182,"strata","H2","Protection","% of households reporting risk of eviction by reason","Host family no longer able to host our family",18.18,"10% - 19%","HHs reporting risk of eviction"
"sp3_iii",0.181818182,"strata","H2","Shelter","% of households reporting risk of eviction by reason","Host family no longer able to host our family",18.18,"10% - 19%","HHs reporting risk of eviction"
"sp3_iii",0,"strata","ramallah_c","Protection","% of households reporting risk of eviction by reason","Host family no longer able to host our family",0,"0% - 9%","HHs reporting risk of eviction"
"sp3_iii",0,"strata","ramallah_c","Shelter","% of households reporting risk of eviction by reason","Host family no longer able to host our family",0,"0% - 9%","HHs reporting risk of eviction"
"sp3_iii",0.142857143,"strata","Area_AB","Protection","% of households reporting risk of eviction by reason","Host family no longer able to host our family",14.29,"10% - 19%","HHs reporting risk of eviction"
"sp3_iii",0.142857143,"strata","Area_AB","Shelter","% of households reporting risk of eviction by reason","Host family no longer able to host our family",14.29,"10% - 19%","HHs reporting risk of eviction"
"sp3_iii",0,"strata","bethlehem_c","Protection","% of households reporting risk of eviction by reason","Host family no longer able to host our family",0,"0% - 9%","HHs reporting risk of eviction"
"sp3_iii",0,"strata","bethlehem_c","Shelter","% of households reporting risk of eviction by reason","Host family no longer able to host our family",0,"0% - 9%","HHs reporting risk of eviction"
"sp3_iii",0,"strata","hebron_c","Protection","% of households reporting risk of eviction by reason","Host family no longer able to host our family",0,"0% - 9%","HHs reporting risk of eviction"
"sp3_iii",0,"strata","hebron_c","Shelter","% of households reporting risk of eviction by reason","Host family no longer able to host our family",0,"0% - 9%","HHs reporting risk of eviction"
"sp3_iii",0,"strata","jenin_c","Protection","% of households reporting risk of eviction by reason","Host family no longer able to host our family",0,"0% - 9%","HHs reporting risk of eviction"
"sp3_iii",0,"strata","jenin_c","Shelter","% of households reporting risk of eviction by reason","Host family no longer able to host our family",0,"0% - 9%","HHs reporting risk of eviction"
"sp3_iii",0,"strata","jenin_c","Protection","% of households reporting risk of eviction by reason","Host family no longer able to host our family",0,"0% - 9%","HHs reporting risk of eviction"
"sp3_iii",0,"strata","jenin_c","Shelter","% of households reporting risk of eviction by reason","Host family no longer able to host our family",0,"0% - 9%","HHs reporting risk of eviction"
"sp3_iii",0.009009009,"strata","jericho_c","Protection","% of households reporting risk of eviction by reason","Host family no longer able to host our family",0.9,"0% - 9%","HHs reporting risk of eviction"
"sp3_iii",0.009009009,"strata","jericho_c","Shelter","% of households reporting risk of eviction by reason","Host family no longer able to host our family",0.9,"0% - 9%","HHs reporting risk of eviction"
"sp3_iii",0,"strata","bethlehem_c","Protection","% of households reporting risk of eviction by reason","Host family no longer able to host our family",0,"0% - 9%","HHs reporting risk of eviction"
"sp3_iii",0,"strata","bethlehem_c","Shelter","% of households reporting risk of eviction by reason","Host family no longer able to host our family",0,"0% - 9%","HHs reporting risk of eviction"
