"dependent.var","independent.var.value","numbers","repeat.var","Area","Vulnerability Dimension","research.question","Indicator","Percent","Percent_groups","Population Reference"
"w_2","Households with disability",0.111111111111111,"strata","An Nuseirat","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",11,"10% - 19%","Total Population"
"w_2","All households",0.231404958677686,"strata","'Abasan al Jadida (as Saghira)","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",23,"20% - 29%","Total Population"
"w_2","All households",0.1328125,"strata","'Abasan al Kabira","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",13,"10% - 19%","Total Population"
"w_2","All households",0.0390625,"strata","Al Bureij","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",4,"0% - 9%","Total Population"
"w_2","Households without disability",0.079646017699115,"strata","Az Zawayda","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",8,"0% - 9%","Total Population"
"w_2","All households",0.0165289256198347,"strata","Al Maghazi","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",2,"0% - 9%","Total Population"
"w_2","All households",0.185483870967742,"strata","Al Mughraqa","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",19,"10% - 19%","Total Population"
"w_2","Female headed households",0.117647058823529,"strata","Wadi as Salqa","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",12,"10% - 19%","Total Population"
"w_2","All households",0.232142857142857,"strata","Al Fukhkhari","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",23,"20% - 29%","Total Population"
"w_2","Households without disability",0.0990990990990991,"strata","'Abasan al Kabira","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",10,"10% - 19%","Total Population"
"w_2","Households without disability",0.0350877192982456,"strata","Al Bureij","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",4,"0% - 9%","Total Population"
"w_2","Households with disability",0.0714285714285714,"strata","Al Bureij","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",7,"0% - 9%","Total Population"
"w_2","Households with disability",0,"strata","Az Zawayda","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",0,"0% - 9%","Total Population"
"w_2","All households",0.153846153846154,"strata","Bani Suheila","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",15,"10% - 19%","Total Population"
"w_2","All households",0.232558139534884,"strata","Beit Hanoun","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",23,"20% - 29%","Total Population"
"w_2","All households",0.062015503875969,"strata","Beit Lahiya","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",6,"0% - 9%","Total Population"
"w_2","All households",0.0234375,"strata","Al Bureij Camp","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",2,"0% - 9%","Total Population"
"w_2","All households",0.0381679389312977,"strata","Deir al Balah","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",4,"0% - 9%","Total Population"
"w_2","All households",0.104838709677419,"strata","Deir al Balah Camp","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",10,"10% - 19%","Total Population"
"w_2","All households",0.0895522388059702,"strata","Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",9,"0% - 9%","Total Population"
"w_2","All households",0.0761904761904762,"strata","Al Musaddar","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",8,"0% - 9%","Total Population"
"w_2","Households with disability",0.352941176470588,"strata","'Abasan al Kabira","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",35,"30% - 39%","Total Population"
"w_2","Households without disability",0.0932203389830508,"strata","An Nuseirat","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",9,"0% - 9%","Total Population"
"w_2","All households",0.094488188976378,"strata","An Nuseirat","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",9,"0% - 9%","Total Population"
"w_2","All households",0.168067226890756,"strata","Shokat as Sufi","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",17,"10% - 19%","Total Population"
"w_2","All households",0.0697674418604651,"strata","Az Zawayda","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",7,"0% - 9%","Total Population"
"w_2","All households",0.0393700787401575,"strata","Al Maghazi Camp","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",4,"0% - 9%","Total Population"
"w_2","All households",0.0232558139534884,"strata","An Nuseirat Camp","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",2,"0% - 9%","Total Population"
"w_2","All households",0.00746268656716418,"strata","Rafah","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",1,"0% - 9%","Total Population"
"w_2","All households",0,"strata","Rafah Camp","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",0,"0% - 9%","Total Population"
"w_2","All households",0.015748031496063,"strata","Ash Shati' Camp","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",2,"0% - 9%","Total Population"
"w_2","All households",0.142857142857143,"strata","Umm an Naser","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",14,"10% - 19%","Total Population"
"w_2","All households",0.0504201680672269,"strata","Wadi as Salqa","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",5,"0% - 9%","Total Population"
"w_2","Male headed households",0.150943396226415,"strata","Umm an Naser","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",15,"10% - 19%","Total Population"
"w_2","Households with disability",0.375,"strata","'Abasan al Jadida (as Saghira)","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",38,"30% - 39%","Total Population"
"w_2","Out-of Camp Refugee households",0.140350877192982,"strata","Bani Suheila","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",14,"10% - 19%","Total Population"
"w_2","Out-of Camp Refugee households",0.237704918032787,"strata","Beit Hanoun","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",24,"20% - 29%","Total Population"
"w_2","Non Refugee households",0.142857142857143,"strata","Beit Hanoun","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",14,"10% - 19%","Total Population"
"w_2","Non Refugee households",0.0714285714285714,"strata","Beit Lahiya","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",7,"0% - 9%","Total Population"
"w_2","Out-of Camp Refugee households",0.0547945205479452,"strata","Beit Lahiya","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",5,"0% - 9%","Total Population"
"w_2","In Camp Refugee households",0.0234375,"strata","Al Bureij Camp","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",2,"0% - 9%","Total Population"
"w_2","Non Refugee households",0.0434782608695652,"strata","Deir al Balah","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",4,"0% - 9%","Total Population"
