"dependent.var","numbers","repeat.var","repeat.var.value","Indicator Group / Sector","research.question","sub.research.question"
"sp4_iii",0,"governorate_wb","jerusalem_2","Shelter, Protection - HLP","% of households that report having experienced threats or violent/destructive acts by non-Palestinian communities in their area in the past 30 days by type of threat (as a percentage of those households who have experienced threats/violence)","Verbal abuse or harm"
"sp4_iii",0.94596632467944,"governorate_wb","nablus","Shelter, Protection - HLP","% of households that report having experienced threats or violent/destructive acts by non-Palestinian communities in their area in the past 30 days by type of threat (as a percentage of those households who have experienced threats/violence)","Verbal abuse or harm"
"sp4_iii",0.00532141330413164,"governorate_wb","qalqiliya","Shelter, Protection - HLP","% of households that report having experienced threats or violent/destructive acts by non-Palestinian communities in their area in the past 30 days by type of threat (as a percentage of those households who have experienced threats/violence)","Verbal abuse or harm"
"sp4_iii",0.307692307692308,"governorate_wb","ramallah","Shelter, Protection - HLP","% of households that report having experienced threats or violent/destructive acts by non-Palestinian communities in their area in the past 30 days by type of threat (as a percentage of those households who have experienced threats/violence)","Verbal abuse or harm"
"sp4_iii",0,"governorate_wb","salfit","Shelter, Protection - HLP","% of households that report having experienced threats or violent/destructive acts by non-Palestinian communities in their area in the past 30 days by type of threat (as a percentage of those households who have experienced threats/violence)","Verbal abuse or harm"
"sp4_iii",0.305555555555556,"governorate_wb","tubas","Shelter, Protection - HLP","% of households that report having experienced threats or violent/destructive acts by non-Palestinian communities in their area in the past 30 days by type of threat (as a percentage of those households who have experienced threats/violence)","Verbal abuse or harm"
"sp4_iii",0.0139172406802273,"governorate_wb","tulkarm","Shelter, Protection - HLP","% of households that report having experienced threats or violent/destructive acts by non-Palestinian communities in their area in the past 30 days by type of threat (as a percentage of those households who have experienced threats/violence)","Verbal abuse or harm"
"sp4_iii",0,"governorate_wb","jerusalem_2","Shelter, Protection - HLP","% of households that report having experienced threats or violent/destructive acts by non-Palestinian communities in their area in the past 30 days by type of threat (as a percentage of those households who have experienced threats/violence)","Verbal abuse or harm"
"sp4_iii",0.94596632467944,"governorate_wb","nablus","Shelter, Protection - HLP","% of households that report having experienced threats or violent/destructive acts by non-Palestinian communities in their area in the past 30 days by type of threat (as a percentage of those households who have experienced threats/violence)","Verbal abuse or harm"
"sp4_iii",0.00532141330413164,"governorate_wb","qalqiliya","Shelter, Protection - HLP","% of households that report having experienced threats or violent/destructive acts by non-Palestinian communities in their area in the past 30 days by type of threat (as a percentage of those households who have experienced threats/violence)","Verbal abuse or harm"
"sp4_iii",0.439024390243902,"governorate_wb","jericho","Shelter, Protection - HLP","% of households that report having experienced threats or violent/destructive acts by non-Palestinian communities in their area in the past 30 days by type of threat (as a percentage of those households who have experienced threats/violence)","Verbal abuse or harm"
"sp4_iii",0,"governorate_wb","salfit","Shelter, Protection - HLP","% of households that report having experienced threats or violent/destructive acts by non-Palestinian communities in their area in the past 30 days by type of threat (as a percentage of those households who have experienced threats/violence)","Verbal abuse or harm"
"sp4_iii",0.305555555555556,"governorate_wb","tubas","Shelter, Protection - HLP","% of households that report having experienced threats or violent/destructive acts by non-Palestinian communities in their area in the past 30 days by type of threat (as a percentage of those households who have experienced threats/violence)","Verbal abuse or harm"
"sp4_iii",0.0139172406802273,"governorate_wb","tulkarm","Shelter, Protection - HLP","% of households that report having experienced threats or violent/destructive acts by non-Palestinian communities in their area in the past 30 days by type of threat (as a percentage of those households who have experienced threats/violence)","Verbal abuse or harm"
"sp4_iii",0.307692307692308,"governorate_wb","ramallah","Shelter, Protection - HLP","% of households that report having experienced threats or violent/destructive acts by non-Palestinian communities in their area in the past 30 days by type of threat (as a percentage of those households who have experienced threats/violence)","Verbal abuse or harm"
"sp4_iv",0,"governorate_wb","bethlehem","Shelter, Protection - HLP","% of households that report having experienced threats or violent/destructive acts by non-Palestinian communities in their area in the past 30 days by type of threat (as a percentage of those households who have experienced threats/violence)","Sexual harassment or abuse"
"sp4_iv",0,"governorate_wb","hebron","Shelter, Protection - HLP","% of households that report having experienced threats or violent/destructive acts by non-Palestinian communities in their area in the past 30 days by type of threat (as a percentage of those households who have experienced threats/violence)","Sexual harassment or abuse"
"sp4_iv",0,"governorate_wb","jenin","Shelter, Protection - HLP","% of households that report having experienced threats or violent/destructive acts by non-Palestinian communities in their area in the past 30 days by type of threat (as a percentage of those households who have experienced threats/violence)","Sexual harassment or abuse"
