X_uuid;difficulty_sex;difficulty_age;difficulty_seeing;difficulty_hearing;difficulty_walking;difficulty_remembering;difficulty_washing;difficulty_communicating
c9577ef1-39cf-42a9-8cf5-fdca240d51f9;male;16;;;;a_lot_of_difficulty;;
e14fc682-bc9c-4a7c-9d52-f703cbc8b5cf;male;12;;;;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty
2f1dae13-bbeb-49b7-a6ac-dcaf812b226d;female;12;some_difficulty;;;;;
9c09b17e-7bca-4495-ad2b-44c3625d77db;male;27;;;;;some_difficulty;some_difficulty
6ba7d3cb-692c-4d2f-926e-afbedbd4d7f7;male;73;;;a_lot_of_difficulty;;;
0fd2cade-46da-4241-b934-8d228c516fd5;female;69;;;some_difficulty;;;
58c9e62a-0637-400f-aa73-14214d34434d;female;9;some_difficulty;;;;;
2b1a76f6-1982-45cc-89d8-c38163b3bb5a;male;2;;;;;;
d4aed179-092a-438d-8254-3c493d745074;male;57;some_difficulty;some_difficulty;;no_difficulty;;
d4aed179-092a-438d-8254-3c493d745074;female;53;no_difficulty;no_difficulty;;some_difficulty;;
7ec14223-6f35-4624-a9ef-fa519d79ea1a;male;20;some_difficulty;;;;;
7ec14223-6f35-4624-a9ef-fa519d79ea1a;female;19;some_difficulty;;;;;
f5387b09-a797-4060-b70b-c8dfbb83b759;female;56;;some_difficulty;;;;
a09cb90b-1366-4097-9f30-d1113db64f2e;female;16;a_lot_of_difficulty;;;;;
baa1b37d-ebd3-4bdf-bb3b-2eb1e0ce2af4;male;1;;;;;;
46e2f443-7331-4c43-ba16-c6accd3f84a2;male;36;some_difficulty;;;;;
72538ded-7738-4f73-8146-acd89d7be9a3;male;36;a_lot_of_difficulty;;no_difficulty;;;
72538ded-7738-4f73-8146-acd89d7be9a3;female;59;some_difficulty;;some_difficulty;;;
4e8d1745-8b0d-4ed3-b68a-0ce04c5f036e;male;5;;;a_lot_of_difficulty;;;
0e472c47-e51d-4c51-9569-8929de34d84b;female;4;;;;;;
a1106a3d-b182-41e8-911e-b124401a2df7;female;39;;;some_difficulty;;;
365fe6b2-bd69-4ea2-82e4-e6045ad7eb3a;male;35;;;cannot_do_at_all;;;
761d96e8-d11f-43a6-8603-e8d9be624494;male;76;some_difficulty;some_difficulty;a_lot_of_difficulty;;;
92a11a6e-d343-48aa-8cc6-f71a069bd1ed;female;48;some_difficulty;;a_lot_of_difficulty;;;
3419e78b-893e-49f4-8443-fa42e5c0d093;male;54;;;some_difficulty;;;
119b695a-b693-4a59-a387-382a39f6b86e;male;76;a_lot_of_difficulty;some_difficulty;no_difficulty;;;
119b695a-b693-4a59-a387-382a39f6b86e;female;76;no_difficulty;no_difficulty;some_difficulty;;;
a47559c5-bc8c-4912-becf-d982cea3474c;male;11;some_difficulty;;;;;
0b5a0026-c830-4dbb-9598-e4b35849a98f;male;27;a_lot_of_difficulty;;some_difficulty;;;
0b5a0026-c830-4dbb-9598-e4b35849a98f;female;64;some_difficulty;;a_lot_of_difficulty;;;
4654a0b1-4e4d-4c55-97c8-a4ab7b90cedc;female;7;some_difficulty;;;;;
94ea4616-ee31-4532-9237-301ad900fc16;male;4;;;;;;
c7eeec9c-3807-48d9-b827-aa15685eb22b;male;5;;;a_lot_of_difficulty;;;
10b641df-fd32-4f3e-8194-dba9ab0f0dd2;male;63;some_difficulty;some_difficulty;some_difficulty;;;
10b641df-fd32-4f3e-8194-dba9ab0f0dd2;female;55;some_difficulty;no_difficulty;some_difficulty;;;
91df5477-050a-4f64-985f-9da0d1956463;male;23;;;a_lot_of_difficulty;;;
93086cbe-1131-492f-b272-ff6a4527dd9c;male;60;;;some_difficulty;;;
d33f00ed-2d53-43f4-a99d-3682af7afeea;male;70;;;cannot_do_at_all;;;
5ae79944-2eae-4760-a89d-c4d8aaf8778e;female;11;some_difficulty;;;;a_lot_of_difficulty;cannot_do_at_all
8d3db4e3-6ea1-42b7-9676-74b7dc998241;male;28;;;a_lot_of_difficulty;;;
2e4a406d-c16d-449b-aad0-bc8e2f7afe6f;male;17;a_lot_of_difficulty;;;;;
0f159a46-6967-475d-b085-e830b6ebec70;male;19;;cannot_do_at_all;;;;
79fa486c-238e-48e8-9b74-40fd107dfaad;male;27;;some_difficulty;;;;
b2c43dd2-9acf-4355-988e-41090330d6a9;female;56;some_difficulty;;;;;
b2c43dd2-9acf-4355-988e-41090330d6a9;male;63;some_difficulty;;;;;
3a3ec167-c9b7-40f5-ba7e-33c59efeb928;female;23;some_difficulty;no_difficulty;;;;
3a3ec167-c9b7-40f5-ba7e-33c59efeb928;male;3;;;;;;
b8cbd9a2-a0b6-4ea9-bc7f-53ed9acf8e58;male;56;;no_difficulty;a_lot_of_difficulty;;;
b8cbd9a2-a0b6-4ea9-bc7f-53ed9acf8e58;male;20;;a_lot_of_difficulty;no_difficulty;;;
9e66303f-3e90-4d08-b86a-8bff1b8d921e;female;60;some_difficulty;;;;;
12504647-56d2-4e6f-9038-8d38f6deedcb;male;8;some_difficulty;;;;;
a81d4351-286a-4cfd-b75e-4895453a1743;male;39;;some_difficulty;;;;
5f5ef8d9-c4ef-4f3c-8235-ac360716ddda;female;70;some_difficulty;some_difficulty;some_difficulty;;;
8d93cecd-a123-4a08-a0de-2d414a96e5f9;male;57;a_lot_of_difficulty;;;;;
8d93cecd-a123-4a08-a0de-2d414a96e5f9;female;57;some_difficulty;;;;;
42c92d76-792b-4946-8c78-0698016064a0;male;40;some_difficulty;;;;;
42c92d76-792b-4946-8c78-0698016064a0;female;6;some_difficulty;;;;;
55074a9d-164e-45af-add3-318aeabc3220;male;58;;a_lot_of_difficulty;;;;some_difficulty
3c27da46-decd-4001-90a7-276eb7b98d49;female;64;some_difficulty;some_difficulty;;;;
c9af39e3-5270-479c-89a3-22d7b830df35;male;31;;;some_difficulty;;;
5f74cf05-e9dc-48c5-b7e0-12dc01d3dc1d;male;17;some_difficulty;;;;;
101dbe77-cffa-4a23-b938-9b845921e31a;female;23;some_difficulty;some_difficulty;;;;
caa40cf5-47cb-42fc-8780-e5c3caa047db;male;23;;some_difficulty;;;;
9194decb-3cec-4060-ad5f-4e5c2df85b89;female;48;;;a_lot_of_difficulty;;;
0822dcf3-12c0-48ad-a25d-c10aa43278f6;female;46;;a_lot_of_difficulty;;;;
82633149-db34-47c3-b02f-d48900d92934;male;50;some_difficulty;no_difficulty;;;;
82633149-db34-47c3-b02f-d48900d92934;female;39;no_difficulty;some_difficulty;;;;
156e450f-2dfd-401c-acc1-6d0e0e84544f;female;54;;;some_difficulty;;;
787fa6aa-5733-4e88-8028-be8dde2cbf62;female;69;;some_difficulty;some_difficulty;;;
62f95c89-388a-4710-89aa-933dd7130307;female;55;some_difficulty;;;;;
1d324eda-75e7-437a-a995-a66c27a3bd63;female;50;no_difficulty;;a_lot_of_difficulty;;;
1d324eda-75e7-437a-a995-a66c27a3bd63;female;45;some_difficulty;;no_difficulty;;;
1d324eda-75e7-437a-a995-a66c27a3bd63;female;31;a_lot_of_difficulty;;no_difficulty;;;
3b9186e9-a12c-4a6e-8c30-96c62b1c65f3;female;42;;;some_difficulty;;;
f3301390-6f07-495b-a762-2d57f1bc0693;male;39;;some_difficulty;;;;
5a15783c-10da-4935-8021-e24b22c4762b;male;62;;some_difficulty;;;;
6450bd1a-2769-4609-8d3a-b45898de9bff;female;66;;;some_difficulty;;;
fe71b49d-5396-4c87-940e-8b7635fda484;female;70;;;a_lot_of_difficulty;some_difficulty;;
bb1af1ae-03fe-4a57-b32d-d964d19e4b52;female;71;;;some_difficulty;;;
6f60302e-4f86-4ead-a77b-1abe8f4d40fc;male;10;some_difficulty;;;;;
919fb1b5-01d6-44d4-b418-f306b3ee0c64;female;53;;some_difficulty;no_difficulty;;;
6c6f7999-5f5f-4afd-a8e0-48192d133e07;male;74;some_difficulty;a_lot_of_difficulty;a_lot_of_difficulty;;;
ddf06b59-e7be-467e-8b32-23f51c59caca;male;60;;;a_lot_of_difficulty;;;
ddf06b59-e7be-467e-8b32-23f51c59caca;female;60;;;a_lot_of_difficulty;;;
b6c0dfd8-28e6-4d68-849d-ce06c3a9b564;female;5;;some_difficulty;;;;
b7e2b586-a68b-4031-bbb4-6feb0f424db6;male;29;a_lot_of_difficulty;;;;;
15fcc860-5d81-4f66-a4f9-1680d30acf04;male;8;;cannot_do_at_all;a_lot_of_difficulty;;;
15fcc860-5d81-4f66-a4f9-1680d30acf04;male;78;;some_difficulty;a_lot_of_difficulty;;;
0a3b254f-0f0f-4e27-8d68-9a2088b3b8b9;female;70;a_lot_of_difficulty;;a_lot_of_difficulty;;;
0a3b254f-0f0f-4e27-8d68-9a2088b3b8b9;male;74;some_difficulty;;a_lot_of_difficulty;;;
5c49bb87-09ff-4559-8fbc-2b64bbf13ed7;male;75;;;some_difficulty;;some_difficulty;
f79c75f7-3cdc-4c20-86f9-c9ba62f20d07;male;27;some_difficulty;;;;;
3b6a83b9-a920-4b44-a1d5-85ef8c3c610c;female;46;some_difficulty;no_difficulty;;;;
3b6a83b9-a920-4b44-a1d5-85ef8c3c610c;male;9;no_difficulty;some_difficulty;;;;
3b6a83b9-a920-4b44-a1d5-85ef8c3c610c;female;10;some_difficulty;no_difficulty;;;;
2ab8dcd5-917e-4634-986c-86fcad5084af;male;70;some_difficulty;;;;;
7f2c28fd-54be-4f00-b87e-1f6437bf3e9f;male;67;some_difficulty;;;;;
67d1c2f6-2b98-432f-bbc6-26b87aeb89b6;female;23;some_difficulty;;;;;
1a7ecfd8-feb0-440e-836c-ffaa07beb51e;female;75;;;a_lot_of_difficulty;;;
405456d8-c2ce-4773-a2f0-16328ac946c5;male;12;;;a_lot_of_difficulty;;;
e49c5fb3-ce1c-4b98-8db1-8e0de8ab4742;male;90;some_difficulty;a_lot_of_difficulty;a_lot_of_difficulty;;some_difficulty;no_difficulty
e49c5fb3-ce1c-4b98-8db1-8e0de8ab4742;female;85;some_difficulty;some_difficulty;a_lot_of_difficulty;;some_difficulty;no_difficulty
e49c5fb3-ce1c-4b98-8db1-8e0de8ab4742;female;57;no_difficulty;no_difficulty;no_difficulty;;some_difficulty;some_difficulty
533f4d62-5250-4f88-83fa-32abf3247f1c;male;18;a_lot_of_difficulty;;no_difficulty;;;
533f4d62-5250-4f88-83fa-32abf3247f1c;female;58;no_difficulty;;some_difficulty;;;
b97e988b-00ae-46ad-bf15-995ded43c60f;male;68;;some_difficulty;;;;
01b7d65e-2de8-4c09-8dec-efef264bca38;male;18;;some_difficulty;;;;
01b7d65e-2de8-4c09-8dec-efef264bca38;male;13;;some_difficulty;;;;
6f404b19-05f7-4cb6-b89f-68970bfbdd8d;female;63;;;a_lot_of_difficulty;;;
25bc1983-27ea-4860-a73a-bb3901da0490;female;60;;;some_difficulty;;;
bbacabc2-9550-47b1-b09f-55d6e6ac4e39;male;44;;;some_difficulty;;;
fb287f95-1b0e-4b17-bca8-b91625d38899;female;63;;;some_difficulty;;;
0a621b1e-a52b-4844-b69d-326f3a12d29a;male;64;;;some_difficulty;;;
0a621b1e-a52b-4844-b69d-326f3a12d29a;female;62;;;some_difficulty;;;
6803a0e7-1a37-4df5-8652-3037919045e7;male;30;some_difficulty;;;;;
08e43fb2-66e7-4e7d-89b5-9a30972a5238;female;54;;;some_difficulty;;;
9bad1f24-878a-489b-979f-4928054c0ab2;female;55;a_lot_of_difficulty;;;;;
5473a06a-d146-4cff-85b5-3d8fa253b4dd;female;44;a_lot_of_difficulty;;a_lot_of_difficulty;;;
d5f74d2f-c829-41c2-b2f5-16902545933a;female;18;some_difficulty;;no_difficulty;;;
e274b0fa-9f0f-4999-872f-61cb891f2968;male;45;a_lot_of_difficulty;;;;;
9344ae0b-e65b-49cc-ba03-0fa9c07045c8;female;22;a_lot_of_difficulty;cannot_do_at_all;;;;no_difficulty
9344ae0b-e65b-49cc-ba03-0fa9c07045c8;female;16;no_difficulty;a_lot_of_difficulty;;;;a_lot_of_difficulty
8e3cf5b6-f9b2-4c79-a549-835a48f78cc3;female;67;;some_difficulty;some_difficulty;;;
8e3cf5b6-f9b2-4c79-a549-835a48f78cc3;female;65;;some_difficulty;some_difficulty;;;
4851d6be-cbe4-4531-88e7-43f05a0f3568;male;75;a_lot_of_difficulty;no_difficulty;cannot_do_at_all;;cannot_do_at_all;
4851d6be-cbe4-4531-88e7-43f05a0f3568;female;64;no_difficulty;some_difficulty;no_difficulty;;no_difficulty;
4851d6be-cbe4-4531-88e7-43f05a0f3568;female;8;no_difficulty;no_difficulty;a_lot_of_difficulty;;a_lot_of_difficulty;
f485cfeb-681b-4ee4-b69e-3bec2b8fa091;male;18;some_difficulty;;;;;
f8c09c88-aa8a-4242-bf23-f3f4e33dd4cf;male;32;;some_difficulty;;;;
f3d3468d-04de-497f-9e0d-9097c11e715b;female;64;;;a_lot_of_difficulty;;;
760cd1fb-e416-4aa9-9358-60f8e2276396;male;33;some_difficulty;;;;;
c83cc100-354c-4367-ac93-3a2879309dbd;male;7;;;;;a_lot_of_difficulty;a_lot_of_difficulty
d5de110a-c3fa-45b1-83e2-801a6aa19391;male;29;some_difficulty;;;;;
a0bb79e1-6b2a-40f1-9413-2ebcff4828f4;female;52;;;some_difficulty;;;
a28bac7c-14f2-4e6e-8390-10dc2b11da69;female;62;;some_difficulty;;;;
da0b5ac9-d67b-426a-a5ff-302af8c50df6;female;56;;;a_lot_of_difficulty;;a_lot_of_difficulty;
d0b21354-b1e5-411d-bdfc-85dfeffa27f2;male;58;;;some_difficulty;;;
e619756c-03b2-4203-a2dd-31c8bf3a94f9;male;23;;;;some_difficulty;;
643fa009-28d2-4d2e-bea1-0313a27806cb;male;26;;;a_lot_of_difficulty;;;
e8d5ea57-a31b-4a0a-95a8-a18ce2465585;female;15;;;;cannot_do_at_all;cannot_do_at_all;cannot_do_at_all
711cdc94-ac16-4e49-8c1f-bc806c9d4ed7;male;67;;;a_lot_of_difficulty;;;
2af92d37-30c4-4815-bdb2-612fdb1e7055;female;41;some_difficulty;;;a_lot_of_difficulty;;
038c2312-2781-4083-b24b-abf74436e211;female;15;some_difficulty;;;;;
c9ab549f-90af-4ee4-9269-f03c9837c884;male;58;;no_difficulty;a_lot_of_difficulty;;;
c9ab549f-90af-4ee4-9269-f03c9837c884;female;50;;no_difficulty;some_difficulty;;;
c9ab549f-90af-4ee4-9269-f03c9837c884;female;16;;some_difficulty;no_difficulty;;;
d6039b9d-3987-4132-ac58-6f6bae4487d9;male;38;;a_lot_of_difficulty;;;;
c2328b62-5e8f-46f9-b84a-1626c577d583;female;70;;;;a_lot_of_difficulty;;
eb09384d-bcdb-41cc-a73c-55ce2729365d;female;8;cannot_do_at_all;;;;;
a84c0c8e-c4e6-4bec-bc6f-23aaa4cf03ea;male;8;some_difficulty;;no_difficulty;;;
a84c0c8e-c4e6-4bec-bc6f-23aaa4cf03ea;male;37;no_difficulty;;some_difficulty;;;
6d6fe3fa-9335-4e02-bd47-3b03884b9b73;female;7;some_difficulty;;;;;
6d6fe3fa-9335-4e02-bd47-3b03884b9b73;male;10;some_difficulty;;;;;
341b3751-645d-42da-9797-7acf8492fc21;female;53;;;a_lot_of_difficulty;;;
b7580730-8db2-459f-b067-600d2a89783a;male;30;some_difficulty;;;;;
31749e60-cf1e-4b24-84d8-daf67b3722ec;male;5;;;;;;some_difficulty
7a87dfeb-af67-4e85-a7d6-f378cf2a1d8c;female;8;some_difficulty;;;;;
e388c28a-478a-4a68-8723-665b07408d9b;male;42;a_lot_of_difficulty;;;;;
2d75781d-5ce3-46e2-9b92-411a5e53084a;female;26;;;;cannot_do_at_all;cannot_do_at_all;cannot_do_at_all
2d75781d-5ce3-46e2-9b92-411a5e53084a;male;25;;;;cannot_do_at_all;cannot_do_at_all;cannot_do_at_all
2d75781d-5ce3-46e2-9b92-411a5e53084a;female;17;;;;cannot_do_at_all;cannot_do_at_all;cannot_do_at_all
2d75781d-5ce3-46e2-9b92-411a5e53084a;male;10;;;;cannot_do_at_all;cannot_do_at_all;cannot_do_at_all
eaada912-282a-4eca-8204-71edf5767fa6;female;18;;;;a_lot_of_difficulty;;a_lot_of_difficulty
ae835c54-504f-4847-87de-e167f98362be;female;5;;;a_lot_of_difficulty;some_difficulty;cannot_do_at_all;a_lot_of_difficulty
52d0b729-eb8c-426e-93ba-c5c42fe8e494;male;48;some_difficulty;;;;;
aa0726b3-78d8-4a2d-97be-c3756e17bf37;female;64;cannot_do_at_all;;a_lot_of_difficulty;;some_difficulty;
847cccb7-fa52-4298-8c00-07656187a3ef;female;3;;;;;;
fd310940-b572-4dd1-93a8-de8fded7c4c8;female;43;cannot_do_at_all;;;;;
b99262f5-5180-4e9b-8989-f71c015d4378;male;35;;a_lot_of_difficulty;;;;
3df9f0b5-40f8-403b-972f-23c42a51cd15;male;83;;;some_difficulty;;;
44888331-f913-4b7d-ab1e-9fbc09815663;male;20;;;cannot_do_at_all;;a_lot_of_difficulty;
d287dcbc-327c-48bc-90ea-be02ce435612;male;47;;some_difficulty;;;;
40085be2-e625-4646-a3e1-431ebcdfa11f;male;64;;;a_lot_of_difficulty;;;
0044101b-08e6-4b6d-981c-38c84ef8d44d;male;4;;;;;;
efd91904-45d1-4220-b9a8-de2298f3d22f;female;11;some_difficulty;;;;;
ead557d5-f3bd-40b9-84c0-a18d7d069059;female;72;;some_difficulty;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty;
4fd08aed-9d24-43cb-9781-2007053755f4;female;12;;a_lot_of_difficulty;;some_difficulty;;
4fd08aed-9d24-43cb-9781-2007053755f4;female;11;;no_difficulty;;a_lot_of_difficulty;;
4fd08aed-9d24-43cb-9781-2007053755f4;female;0;;;;;;
98b0c96f-9107-4d5a-81a3-9bffc08f9d12;female;62;a_lot_of_difficulty;;some_difficulty;;;
7a5b709f-9886-412a-a1b4-1ffbc6a822eb;male;18;some_difficulty;;;;;
a4ac9382-0299-49f2-9b32-09f0461237a2;male;68;some_difficulty;;some_difficulty;;;
a4ac9382-0299-49f2-9b32-09f0461237a2;female;66;some_difficulty;;a_lot_of_difficulty;;;
148b2f0b-2871-4bb9-8973-c6c2a84e804e;female;60;some_difficulty;;;;;
63d9ea8f-c1c1-47f1-845f-9dfaf4826b85;female;12;some_difficulty;;;;;
428f3865-1df1-4f69-af23-049a4d200927;male;9;;a_lot_of_difficulty;;;;
e328be7c-259a-4e27-b591-3ca41e1fe386;female;56;a_lot_of_difficulty;;;;;
1b7f2bf2-e3fa-498b-b8e1-e66dbe3067c1;female;36;no_difficulty;;;;;
90863ed6-ed38-49c9-ac2b-607f9a746ff2;male;53;some_difficulty;;;;;
7b3cb6f6-fd82-4cf7-80bc-411e05a88dca;male;32;;a_lot_of_difficulty;;;;
59289d76-0040-4912-997c-48f98cb82570;female;79;;;cannot_do_at_all;;;
8e715aa8-beb4-4c37-8f6c-455579ae35d8;male;1;;;;;;
1d5af894-bb5b-4311-839e-3013b58cb019;male;7;some_difficulty;some_difficulty;;;;no_difficulty
1d5af894-bb5b-4311-839e-3013b58cb019;male;7;no_difficulty;no_difficulty;;;;a_lot_of_difficulty
1d5af894-bb5b-4311-839e-3013b58cb019;male;8;some_difficulty;no_difficulty;;;;no_difficulty
ffd34ad7-ccbd-4cb8-b731-b445684f3a83;female;33;some_difficulty;;;no_difficulty;;no_difficulty
ffd34ad7-ccbd-4cb8-b731-b445684f3a83;male;11;no_difficulty;;;some_difficulty;;a_lot_of_difficulty
91cad42c-0bf2-4fb3-9bf2-22d5932c3a91;male;7;;;a_lot_of_difficulty;no_difficulty;no_difficulty;no_difficulty
91cad42c-0bf2-4fb3-9bf2-22d5932c3a91;female;16;;;a_lot_of_difficulty;a_lot_of_difficulty;cannot_do_at_all;some_difficulty
d5fb45cc-c42f-468c-b5e2-cb7cbf75b990;male;49;some_difficulty;some_difficulty;;;;no_difficulty
d5fb45cc-c42f-468c-b5e2-cb7cbf75b990;female;50;some_difficulty;no_difficulty;;;;no_difficulty
d5fb45cc-c42f-468c-b5e2-cb7cbf75b990;female;16;some_difficulty;no_difficulty;;;;no_difficulty
d5fb45cc-c42f-468c-b5e2-cb7cbf75b990;male;13;no_difficulty;no_difficulty;;;;a_lot_of_difficulty
8b8cf0cf-8399-4046-9b64-4df37252c96b;female;72;;;a_lot_of_difficulty;;;
165670a5-6130-4b2f-a32b-19b5e37d9493;female;27;;;;some_difficulty;;
f2c25f27-0405-4dc0-9855-198b8b33d987;female;3;;;;;;
f2c25f27-0405-4dc0-9855-198b8b33d987;female;12;;cannot_do_at_all;;;;
b0f6cce9-b444-4339-ada7-1fd530387aa4;male;44;some_difficulty;;;;;
9c0bdc2d-2199-4c88-a5e4-ede8dc193dd0;female;4;;;;;;
c0db984d-ee1d-4827-960c-072b86e05f88;male;67;;some_difficulty;;;;
48ee5594-14e3-4904-8019-02380402fc15;male;61;some_difficulty;;;;;
2c1bb013-18ad-4bcb-ad60-098d15f8137c;female;60;;;some_difficulty;;;
a464968b-e40a-4060-b4ec-d2b7a2a3b9f3;male;64;a_lot_of_difficulty;;some_difficulty;;;
325ef7ab-f11b-4559-856c-6c067549508c;female;74;some_difficulty;;;;;
d4c7610d-c37d-4aa8-b5bd-d3af35f97815;male;67;;;a_lot_of_difficulty;;;
da5e4da3-b197-49d5-8644-12f781dd90e6;female;80;;;cannot_do_at_all;;cannot_do_at_all;a_lot_of_difficulty
c52e12c1-3a1d-4f4a-be8c-16ef6000474a;female;46;a_lot_of_difficulty;;;;;
23ca4d83-37b0-4881-8284-1543fbca85fe;male;6;;;;;;a_lot_of_difficulty
1ff56899-dd78-49f9-a886-4236024316f7;male;38;some_difficulty;;;;;
71844292-e255-473e-8563-88d63bc1edd3;female;70;a_lot_of_difficulty;;a_lot_of_difficulty;;;
71844292-e255-473e-8563-88d63bc1edd3;male;75;no_difficulty;;cannot_do_at_all;;;
051deb9d-eebc-4489-943c-05a629fd0e72;male;33;a_lot_of_difficulty;;;;;
84bdf3db-31b1-42e2-a087-471f53654371;female;17;a_lot_of_difficulty;;;;;
84bdf3db-31b1-42e2-a087-471f53654371;female;15;a_lot_of_difficulty;;;;;
37496866-fb0d-4a8b-b407-dab256a1b4b5;male;38;a_lot_of_difficulty;;a_lot_of_difficulty;;;
37496866-fb0d-4a8b-b407-dab256a1b4b5;female;35;a_lot_of_difficulty;;no_difficulty;;;
d25fc4ba-9ec3-4343-ad6a-a7229fd69e36;female;81;some_difficulty;;a_lot_of_difficulty;;;
25e70098-9469-44e4-87da-e2e8e6b27fab;male;36;;;;;;cannot_do_at_all
af876927-126a-48a1-a878-78a09d7635a4;male;103;some_difficulty;some_difficulty;some_difficulty;no_difficulty;a_lot_of_difficulty;
00c8382b-d8c9-431b-b122-f05a09b56ce3;male;50;some_difficulty;;;;;
00c8382b-d8c9-431b-b122-f05a09b56ce3;female;52;some_difficulty;;;;;
f34c8fb2-9fa4-40a5-877f-ee8b46f1c7d6;female;40;some_difficulty;;;;;
e4e3e0b0-76f1-43e2-a85b-9c8f5d972dad;female;13;;a_lot_of_difficulty;no_difficulty;;;
e4e3e0b0-76f1-43e2-a85b-9c8f5d972dad;female;6;;no_difficulty;some_difficulty;;;
68b3ad48-fb6e-4735-aaa4-097e6c49769e;female;6;cannot_do_at_all;;;;;
dabc256d-3e63-44b2-b33a-e62579c3eeb8;male;73;a_lot_of_difficulty;;;;;
a7bbc765-5856-494d-be35-14779c7329c1;male;68;some_difficulty;no_difficulty;;;;
a7bbc765-5856-494d-be35-14779c7329c1;female;73;no_difficulty;some_difficulty;;;;
225224a9-e800-4046-ba03-08cf199119ad;male;16;a_lot_of_difficulty;;;;;
225224a9-e800-4046-ba03-08cf199119ad;male;10;a_lot_of_difficulty;;;;;
225224a9-e800-4046-ba03-08cf199119ad;female;14;a_lot_of_difficulty;;;;;
a335b769-351a-4cbe-9fab-26b81c2f1a5b;male;62;;;some_difficulty;a_lot_of_difficulty;;
01aabe52-7661-483e-9e70-0855c9404c7a;male;8;;;;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty
e377e173-62c0-48f8-aa9f-6a0ceb654b17;female;9;;;some_difficulty;;;
2fcaf3ea-c4fc-4b4b-b3ef-584df37f2607;male;28;a_lot_of_difficulty;;;;;
e83ce5b7-8a3f-4365-9619-654aa53f61b7;male;40;;;a_lot_of_difficulty;;;
26e14408-a218-423d-8af9-11f576973329;male;53;;;;;cannot_do_at_all;a_lot_of_difficulty
ee7a175d-d124-42a8-9cdc-9e55e6f5d23e;female;70;;some_difficulty;a_lot_of_difficulty;;;
855b2d2b-0958-4c9d-8093-df8f11eff2bb;female;33;some_difficulty;;;;;
da9440aa-6f22-48b1-8b92-f493e89f2a87;male;68;;;some_difficulty;;;
1ebb27d7-f701-453d-bbd4-368384b3a0f5;male;65;some_difficulty;;a_lot_of_difficulty;a_lot_of_difficulty;;some_difficulty
1ebb27d7-f701-453d-bbd4-368384b3a0f5;male;28;some_difficulty;;some_difficulty;some_difficulty;;some_difficulty
773147e2-b224-4d65-b153-f86ed2eb4f54;male;16;;;a_lot_of_difficulty;;;
8f8ac1f9-8ddb-41f9-a96b-ce6b0a78c68b;female;73;;;cannot_do_at_all;;;
508a762c-8a6b-4045-bbbf-c377be5d26b8;male;24;a_lot_of_difficulty;;;;;
28f1e6ba-8a1b-4756-99af-748ce3f555f4;female;58;some_difficulty;;some_difficulty;;;
d51c5b62-3add-4dc7-9440-af25c6a6ea38;female;40;;;;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty
5b3ddc52-f01d-4ebf-83a5-0eb4600a2725;male;10;;some_difficulty;;;;
bd38ce69-14ef-4668-89df-a8ec4955342d;male;54;a_lot_of_difficulty;;;;;
bd38ce69-14ef-4668-89df-a8ec4955342d;female;55;some_difficulty;;;;;
a91c96f8-89f4-460d-983a-4a53efe56b76;female;54;;;some_difficulty;;;
a8ada02c-b27a-4019-8bb1-65caa8f88468;female;59;;;some_difficulty;;;
a681dea1-7ad0-4a03-a59e-561399b7791d;female;7;a_lot_of_difficulty;;;;;
a681dea1-7ad0-4a03-a59e-561399b7791d;female;13;a_lot_of_difficulty;;;;;
4e288227-39dd-4c1a-b7c5-38edce36192d;female;53;a_lot_of_difficulty;;some_difficulty;no_difficulty;some_difficulty;
d945995d-0aec-4ad5-9137-e788e7e0b852;female;56;;;a_lot_of_difficulty;;;
cc982f45-0e96-4cf8-b51f-0ece9051fda6;female;29;some_difficulty;;;;;
fe6cbc4b-2af2-457c-badb-6999b6196391;female;80;;;some_difficulty;;;
45bbe77d-c683-4438-8348-2365c97e6569;female;77;;some_difficulty;some_difficulty;;no_difficulty;
45bbe77d-c683-4438-8348-2365c97e6569;male;89;;no_difficulty;a_lot_of_difficulty;;cannot_do_at_all;
eb6fd008-abc5-41ce-9d7f-7e01321a7bb0;female;29;some_difficulty;;;;;
84df6142-8cfb-4000-b9c1-4c1822979d6f;female;11;some_difficulty;;;;;
f58aaff3-a73d-4f50-9328-eea91a8fe8d5;female;50;some_difficulty;;some_difficulty;;;
6d6171eb-b8ef-4944-a49f-23643eb386bf;female;59;some_difficulty;;some_difficulty;some_difficulty;no_difficulty;
6d6171eb-b8ef-4944-a49f-23643eb386bf;female;85;no_difficulty;;a_lot_of_difficulty;no_difficulty;cannot_do_at_all;
e192489d-0a90-452d-9078-4aa272955632;female;89;;;a_lot_of_difficulty;a_lot_of_difficulty;;
dcf7d588-7849-4c28-b992-9f7c14afb0ec;female;72;;;;some_difficulty;;
a1cf8637-fa4c-46eb-a86a-cb9c8624e78b;female;53;some_difficulty;a_lot_of_difficulty;cannot_do_at_all;cannot_do_at_all;cannot_do_at_all;cannot_do_at_all
5df7225c-aa32-4542-b9b1-ddab87b41f91;female;16;some_difficulty;;;;;
